medicion_id,activo_id,tipo_medicion_id,fecha_hora,valor
1163,59,1,2024-11-01 08:00:00,4369.3
1164,59,1,2024-12-01 08:00:00,4837.8
1165,59,1,2025-01-01 08:00:00,5173.4
1166,59,1,2025-02-01 08:00:00,5612.2
1167,59,1,2025-03-01 08:00:00,6052.4
1168,59,1,2025-04-01 08:00:00,6490.3
1169,59,1,2025-05-01 08:00:00,6932.0
1170,59,1,2025-06-01 08:00:00,7456.5
1171,59,1,2025-07-01 08:00:00,7956.4
1172,59,1,2025-08-01 08:00:00,8304.4
1173,59,1,2025-09-01 08:00:00,8743.7
1174,59,1,2025-10-01 08:00:00,9191.7
1175,59,1,2025-11-01 08:00:00,9703.6
1176,59,1,2025-12-01 08:00:00,10078.3
1177,60,1,2024-01-01 08:00:00,0.0
1178,60,1,2024-02-01 08:00:00,276.3
1179,60,1,2024-03-01 08:00:00,508.0
1180,60,1,2024-04-01 08:00:00,849.2
1181,60,1,2024-05-01 08:00:00,1096.8
1182,60,1,2024-06-01 08:00:00,1316.8
1183,60,1,2024-07-01 08:00:00,1530.1
1184,60,1,2024-08-01 08:00:00,1770.0
1185,60,1,2024-09-01 08:00:00,1998.4
1186,60,1,2024-10-01 08:00:00,2256.2
1187,60,1,2024-11-01 08:00:00,2479.6
1188,60,1,2024-12-01 08:00:00,2759.4
1189,60,1,2025-01-01 08:00:00,3027.6
1190,60,1,2025-02-01 08:00:00,3321.7
1191,60,1,2025-03-01 08:00:00,3635.6
1192,60,1,2025-04-01 08:00:00,3983.5
1193,60,1,2025-05-01 08:00:00,4244.2
1194,60,1,2025-06-01 08:00:00,4506.8
1195,60,1,2025-07-01 08:00:00,4802.5
1196,60,1,2025-08-01 08:00:00,5065.1
1197,60,1,2025-09-01 08:00:00,5383.9
1198,60,1,2025-10-01 08:00:00,5669.0
1199,60,1,2025-11-01 08:00:00,5908.7
1200,60,1,2025-12-01 08:00:00,6169.1
1201,61,1,2024-01-01 08:00:00,0.0
1202,61,1,2024-02-01 08:00:00,602.2
1203,61,1,2024-03-01 08:00:00,1165.5
1204,61,1,2024-04-01 08:00:00,1707.2
1205,61,1,2024-05-01 08:00:00,2183.3
1206,61,1,2024-06-01 08:00:00,2755.3
1207,61,1,2024-07-01 08:00:00,3184.6
1208,61,1,2024-08-01 08:00:00,3756.9
1209,61,1,2024-09-01 08:00:00,4197.7
1210,61,1,2024-10-01 08:00:00,4829.8
1211,61,1,2024-11-01 08:00:00,5441.0
1212,61,1,2024-12-01 08:00:00,5887.8
1213,61,1,2025-01-01 08:00:00,6509.8
1214,61,1,2025-02-01 08:00:00,7116.3
1215,61,1,2025-03-01 08:00:00,7664.6
1216,61,1,2025-04-01 08:00:00,8167.3
1217,61,1,2025-05-01 08:00:00,8701.9
1218,61,1,2025-06-01 08:00:00,9271.1
1219,61,1,2025-07-01 08:00:00,9768.2
1220,61,1,2025-08-01 08:00:00,10330.6
1221,61,1,2025-09-01 08:00:00,10809.0
1222,61,1,2025-10-01 08:00:00,11434.2
1223,61,1,2025-11-01 08:00:00,12103.0
1224,61,1,2025-12-01 08:00:00,12587.2
1225,63,1,2024-01-01 08:00:00,0.0
1226,63,1,2024-02-01 08:00:00,418.1
1227,63,1,2024-03-01 08:00:00,695.9
1228,63,1,2024-04-01 08:00:00,1102.5
1229,63,1,2024-05-01 08:00:00,1501.7
1230,63,1,2024-06-01 08:00:00,1825.1
1231,63,1,2024-07-01 08:00:00,2214.9
1232,63,1,2024-08-01 08:00:00,2561.9
1233,63,1,2024-09-01 08:00:00,2890.8
1234,63,1,2024-10-01 08:00:00,3300.2
1235,63,1,2024-11-01 08:00:00,3647.2
1236,63,1,2024-12-01 08:00:00,3916.5
1237,63,1,2025-01-01 08:00:00,4294.8
1238,63,1,2025-02-01 08:00:00,4677.2
1239,63,1,2025-03-01 08:00:00,5018.9
1240,63,1,2025-04-01 08:00:00,5349.8
1241,63,1,2025-05-01 08:00:00,5723.3
1242,63,1,2025-06-01 08:00:00,6042.3
1243,63,1,2025-07-01 08:00:00,6380.0
1244,63,1,2025-08-01 08:00:00,6686.1
1245,63,1,2025-09-01 08:00:00,7060.7
1246,63,1,2025-10-01 08:00:00,7456.3
1247,63,1,2025-11-01 08:00:00,7741.8
1248,63,1,2025-12-01 08:00:00,8006.4
1249,64,1,2024-01-01 08:00:00,0.0
1250,64,1,2024-02-01 08:00:00,465.2
1251,64,1,2024-03-01 08:00:00,956.1
1252,64,1,2024-04-01 08:00:00,1461.6
1253,64,1,2024-05-01 08:00:00,1863.3
1254,64,1,2024-06-01 08:00:00,2436.5
1255,64,1,2024-07-01 08:00:00,2851.3
1256,64,1,2024-08-01 08:00:00,3440.8
1257,64,1,2024-09-01 08:00:00,4015.0
1258,64,1,2024-10-01 08:00:00,4427.6
1259,64,1,2024-11-01 08:00:00,5000.3
1260,64,1,2024-12-01 08:00:00,5531.2
1261,64,1,2025-01-01 08:00:00,6159.2
1262,64,1,2025-02-01 08:00:00,6720.4
1263,64,1,2025-03-01 08:00:00,7155.4
1264,64,1,2025-04-01 08:00:00,7693.9
1265,64,1,2025-05-01 08:00:00,8225.0
1266,64,1,2025-06-01 08:00:00,8794.6
1267,64,1,2025-07-01 08:00:00,9279.4
1268,64,1,2025-08-01 08:00:00,9869.3
1269,64,1,2025-09-01 08:00:00,10325.3
1270,64,1,2025-10-01 08:00:00,10928.7
1271,64,1,2025-11-01 08:00:00,11390.5
1272,64,1,2025-12-01 08:00:00,11772.1
1273,65,1,2024-01-01 08:00:00,0.0
1274,65,1,2024-02-01 08:00:00,345.6
1275,65,1,2024-03-01 08:00:00,620.6
1276,65,1,2024-04-01 08:00:00,983.1
1277,65,1,2024-05-01 08:00:00,1240.1
1278,65,1,2024-06-01 08:00:00,1503.7
1279,65,1,2024-07-01 08:00:00,1743.9
1280,65,1,2024-08-01 08:00:00,2038.2
1281,65,1,2024-09-01 08:00:00,2343.2
1282,65,1,2024-10-01 08:00:00,2585.7
1283,65,1,2024-11-01 08:00:00,2831.7
1284,65,1,2024-12-01 08:00:00,3109.2
1285,65,1,2025-01-01 08:00:00,3372.7
1286,65,1,2025-02-01 08:00:00,3686.5
1287,65,1,2025-03-01 08:00:00,3963.3
1288,65,1,2025-04-01 08:00:00,4216.4
1289,65,1,2025-05-01 08:00:00,4440.1
1290,65,1,2025-06-01 08:00:00,4764.3
1291,65,1,2025-07-01 08:00:00,5096.3
1292,65,1,2025-08-01 08:00:00,5397.4
1293,65,1,2025-09-01 08:00:00,5711.4
1294,65,1,2025-10-01 08:00:00,6070.3
1295,65,1,2025-11-01 08:00:00,6412.6
1296,65,1,2025-12-01 08:00:00,6682.0
1297,66,1,2024-01-01 08:00:00,0.0
1298,66,1,2024-02-01 08:00:00,547.3
1299,66,1,2024-03-01 08:00:00,1101.1
1300,66,1,2024-04-01 08:00:00,1624.0
1301,66,1,2024-05-01 08:00:00,2245.1
1302,66,1,2024-06-01 08:00:00,2699.0
1303,66,1,2024-07-01 08:00:00,3203.1
1304,66,1,2024-08-01 08:00:00,3630.0
1305,66,1,2024-09-01 08:00:00,4225.6
1306,66,1,2024-10-01 08:00:00,4691.0
1307,66,1,2024-11-01 08:00:00,5212.9
1308,66,1,2024-12-01 08:00:00,5835.4
1309,66,1,2025-01-01 08:00:00,6294.3
1310,66,1,2025-02-01 08:00:00,6704.6
1311,66,1,2025-03-01 08:00:00,7212.3
1312,66,1,2025-04-01 08:00:00,7737.4
1313,66,1,2025-05-01 08:00:00,8147.9
1314,66,1,2025-06-01 08:00:00,8635.8
1315,66,1,2025-07-01 08:00:00,9093.3
1316,66,1,2025-08-01 08:00:00,9571.7
1317,66,1,2025-09-01 08:00:00,10189.5
1318,66,1,2025-10-01 08:00:00,10663.8
1319,66,1,2025-11-01 08:00:00,11202.5
1320,66,1,2025-12-01 08:00:00,11666.8
1321,68,1,2024-01-01 08:00:00,0.0
1322,68,1,2024-02-01 08:00:00,556.7
1323,68,1,2024-03-01 08:00:00,1157.4
1324,68,1,2024-04-01 08:00:00,1683.6
1325,68,1,2024-05-01 08:00:00,2129.5
1326,68,1,2024-06-01 08:00:00,2688.2
1327,68,1,2024-07-01 08:00:00,3265.5
1328,68,1,2024-08-01 08:00:00,3801.4
1329,68,1,2024-09-01 08:00:00,4351.9
1330,68,1,2024-10-01 08:00:00,4970.0
1331,68,1,2024-11-01 08:00:00,5659.5
1332,68,1,2024-12-01 08:00:00,6326.4
1333,68,1,2025-01-01 08:00:00,6926.0
1334,68,1,2025-02-01 08:00:00,7540.7
1335,68,1,2025-03-01 08:00:00,8071.4
1336,68,1,2025-04-01 08:00:00,8613.4
1337,68,1,2025-05-01 08:00:00,9237.9
1338,68,1,2025-06-01 08:00:00,9706.8
1339,68,1,2025-07-01 08:00:00,10373.7
1340,68,1,2025-08-01 08:00:00,10891.2
1341,68,1,2025-09-01 08:00:00,11390.4
1342,68,1,2025-10-01 08:00:00,11888.5
1343,68,1,2025-11-01 08:00:00,12554.4
1344,68,1,2025-12-01 08:00:00,13051.2
1345,69,1,2024-01-01 08:00:00,0.0
1346,69,1,2024-02-01 08:00:00,487.6
1347,69,1,2024-03-01 08:00:00,930.4
1348,69,1,2024-04-01 08:00:00,1493.2
1349,69,1,2024-05-01 08:00:00,1891.4
1350,69,1,2024-06-01 08:00:00,2311.4
1351,69,1,2024-07-01 08:00:00,2685.7
1352,69,1,2024-08-01 08:00:00,3130.9
1353,69,1,2024-09-01 08:00:00,3658.3
1354,69,1,2024-10-01 08:00:00,4035.2
1355,69,1,2024-11-01 08:00:00,4590.0
1356,69,1,2024-12-01 08:00:00,4924.7
1357,69,1,2025-01-01 08:00:00,5445.1
1358,69,1,2025-02-01 08:00:00,5940.4
1359,69,1,2025-03-01 08:00:00,6430.4
1360,69,1,2025-04-01 08:00:00,6888.3
1361,69,1,2025-05-01 08:00:00,7365.5
1362,69,1,2025-06-01 08:00:00,7719.3
1363,69,1,2025-07-01 08:00:00,8135.2
1364,69,1,2025-08-01 08:00:00,8648.0
1365,69,1,2025-09-01 08:00:00,9015.0
1366,69,1,2025-10-01 08:00:00,9513.7
1367,69,1,2025-11-01 08:00:00,9924.6
1368,69,1,2025-12-01 08:00:00,10331.7
1369,70,1,2024-01-01 08:00:00,0.0
1370,70,1,2024-02-01 08:00:00,495.3
1371,70,1,2024-03-01 08:00:00,1020.1
1372,70,1,2024-04-01 08:00:00,1394.9
1373,70,1,2024-05-01 08:00:00,1792.5
1374,70,1,2024-06-01 08:00:00,2149.0
1375,70,1,2024-07-01 08:00:00,2604.9
1376,70,1,2024-08-01 08:00:00,3124.4
1377,70,1,2024-09-01 08:00:00,3688.3
1378,70,1,2024-10-01 08:00:00,4111.2
1379,70,1,2024-11-01 08:00:00,4498.4
1380,70,1,2024-12-01 08:00:00,4846.9
1381,70,1,2025-01-01 08:00:00,5274.1
1382,70,1,2025-02-01 08:00:00,5743.9
1383,70,1,2025-03-01 08:00:00,6248.0
1384,70,1,2025-04-01 08:00:00,6650.5
1385,70,1,2025-05-01 08:00:00,7164.3
1386,70,1,2025-06-01 08:00:00,7627.0
1387,70,1,2025-07-01 08:00:00,8159.8
1388,70,1,2025-08-01 08:00:00,8709.3
1389,70,1,2025-09-01 08:00:00,9257.6
1390,70,1,2025-10-01 08:00:00,9687.8
1391,70,1,2025-11-01 08:00:00,10119.9
1392,70,1,2025-12-01 08:00:00,10507.5
1393,71,1,2024-01-01 08:00:00,0.0
1394,71,1,2024-02-01 08:00:00,383.6
1395,71,1,2024-03-01 08:00:00,691.8
1396,71,1,2024-04-01 08:00:00,991.7
1397,71,1,2024-05-01 08:00:00,1256.8
1398,71,1,2024-06-01 08:00:00,1593.2
1399,71,1,2024-07-01 08:00:00,1853.7
1400,71,1,2024-08-01 08:00:00,2105.0
1401,71,1,2024-09-01 08:00:00,2356.3
1402,71,1,2024-10-01 08:00:00,2711.1
1403,71,1,2024-11-01 08:00:00,3006.4
1404,71,1,2024-12-01 08:00:00,3374.5
1405,71,1,2025-01-01 08:00:00,3687.2
1406,71,1,2025-02-01 08:00:00,4029.7
1407,71,1,2025-03-01 08:00:00,4357.6
1408,71,1,2025-04-01 08:00:00,4727.9
1409,71,1,2025-05-01 08:00:00,4981.3
1410,71,1,2025-06-01 08:00:00,5251.4
1411,71,1,2025-07-01 08:00:00,5502.9
1412,71,1,2025-08-01 08:00:00,5807.8
1413,71,1,2025-09-01 08:00:00,6068.5
1414,71,1,2025-10-01 08:00:00,6393.9
1415,71,1,2025-11-01 08:00:00,6686.2
1416,71,1,2025-12-01 08:00:00,7057.8
1417,72,1,2024-01-01 08:00:00,0.0
1418,72,1,2024-02-01 08:00:00,577.7
1419,72,1,2024-03-01 08:00:00,961.8
1420,72,1,2024-04-01 08:00:00,1383.8
1421,72,1,2024-05-01 08:00:00,1878.9
1422,72,1,2024-06-01 08:00:00,2514.8
1423,72,1,2024-07-01 08:00:00,2925.7
1424,72,1,2024-08-01 08:00:00,3434.3
1425,72,1,2024-09-01 08:00:00,4039.0
1426,72,1,2024-10-01 08:00:00,4506.2
1427,72,1,2024-11-01 08:00:00,5145.9
1428,72,1,2024-12-01 08:00:00,5766.2
1429,72,1,2025-01-01 08:00:00,6181.3
1430,72,1,2025-02-01 08:00:00,6740.4
1431,72,1,2025-03-01 08:00:00,7135.9
1432,72,1,2025-04-01 08:00:00,7649.8
1433,72,1,2025-05-01 08:00:00,8260.9
1434,72,1,2025-06-01 08:00:00,8680.2
1435,72,1,2025-07-01 08:00:00,9301.2
1436,72,1,2025-08-01 08:00:00,9957.6
1437,72,1,2025-09-01 08:00:00,10530.6
1438,72,1,2025-10-01 08:00:00,11006.8
1439,72,1,2025-11-01 08:00:00,11471.9
1440,72,1,2025-12-01 08:00:00,11967.1
1441,73,1,2024-01-01 08:00:00,0.0
1442,73,1,2024-02-01 08:00:00,232.6
1443,73,1,2024-03-01 08:00:00,530.9
1444,73,1,2024-04-01 08:00:00,757.4
1445,73,1,2024-05-01 08:00:00,1015.7
1446,73,1,2024-06-01 08:00:00,1336.4
1447,73,1,2024-07-01 08:00:00,1577.1
1448,73,1,2024-08-01 08:00:00,1848.4
1449,73,1,2024-09-01 08:00:00,2076.5
1450,73,1,2024-10-01 08:00:00,2308.4
1451,73,1,2024-11-01 08:00:00,2564.4
1452,73,1,2024-12-01 08:00:00,2798.3
1453,73,1,2025-01-01 08:00:00,3089.7
1454,73,1,2025-02-01 08:00:00,3331.5
1455,73,1,2025-03-01 08:00:00,3573.0
1456,73,1,2025-04-01 08:00:00,3900.6
1457,73,1,2025-05-01 08:00:00,4207.8
1458,73,1,2025-06-01 08:00:00,4486.4
1459,73,1,2025-07-01 08:00:00,4832.3
1460,73,1,2025-08-01 08:00:00,5168.9
1461,73,1,2025-09-01 08:00:00,5479.7
1462,73,1,2025-10-01 08:00:00,5756.8
1463,73,1,2025-11-01 08:00:00,5989.0
1464,73,1,2025-12-01 08:00:00,6262.8
1465,75,1,2024-01-01 08:00:00,0.0
1466,75,1,2024-02-01 08:00:00,523.9
1467,75,1,2024-03-01 08:00:00,849.9
1468,75,1,2024-04-01 08:00:00,1379.6
1469,75,1,2024-05-01 08:00:00,1846.8
1470,75,1,2024-06-01 08:00:00,2314.3
1471,75,1,2024-07-01 08:00:00,2811.6
1472,75,1,2024-08-01 08:00:00,3204.6
1473,75,1,2024-09-01 08:00:00,3613.1
1474,75,1,2024-10-01 08:00:00,4103.8
1475,75,1,2024-11-01 08:00:00,4450.6
1476,75,1,2024-12-01 08:00:00,4908.5
1477,75,1,2025-01-01 08:00:00,5402.8
1478,75,1,2025-02-01 08:00:00,5912.8
1479,75,1,2025-03-01 08:00:00,6247.8
1480,75,1,2025-04-01 08:00:00,6714.8
1481,75,1,2025-05-01 08:00:00,7046.7
1482,75,1,2025-06-01 08:00:00,7551.6
1483,75,1,2025-07-01 08:00:00,7963.6
1484,75,1,2025-08-01 08:00:00,8419.1
1485,75,1,2025-09-01 08:00:00,8922.1
1486,75,1,2025-10-01 08:00:00,9339.0
1487,75,1,2025-11-01 08:00:00,9770.3
1488,75,1,2025-12-01 08:00:00,10178.8
1489,76,1,2024-01-01 08:00:00,0.0
1490,76,1,2024-02-01 08:00:00,516.7
1491,76,1,2024-03-01 08:00:00,841.3
1492,76,1,2024-04-01 08:00:00,1257.9
1493,76,1,2024-05-01 08:00:00,1679.0
1494,76,1,2024-06-01 08:00:00,2041.0
1495,76,1,2024-07-01 08:00:00,2529.7
1496,76,1,2024-08-01 08:00:00,2984.6
1497,76,1,2024-09-01 08:00:00,3325.4
1498,76,1,2024-10-01 08:00:00,3788.6
1499,76,1,2024-11-01 08:00:00,4203.2
1500,76,1,2024-12-01 08:00:00,4686.7
1501,76,1,2025-01-01 08:00:00,5066.4
1502,76,1,2025-02-01 08:00:00,5407.2
1503,76,1,2025-03-01 08:00:00,5731.8
1504,76,1,2025-04-01 08:00:00,6168.7
1505,76,1,2025-05-01 08:00:00,6656.5
1506,76,1,2025-06-01 08:00:00,7129.2
1507,76,1,2025-07-01 08:00:00,7461.8
1508,76,1,2025-08-01 08:00:00,7931.7
1509,76,1,2025-09-01 08:00:00,8377.7
1510,76,1,2025-10-01 08:00:00,8875.9
1511,76,1,2025-11-01 08:00:00,9272.5
1512,76,1,2025-12-01 08:00:00,9754.2
1513,77,1,2024-01-01 08:00:00,0.0
1514,77,1,2024-02-01 08:00:00,440.1
1515,77,1,2024-03-01 08:00:00,769.4
1516,77,1,2024-04-01 08:00:00,1160.5
1517,77,1,2024-05-01 08:00:00,1681.7
1518,77,1,2024-06-01 08:00:00,2169.2
1519,77,1,2024-07-01 08:00:00,2632.6
1520,77,1,2024-08-01 08:00:00,3099.6
1521,77,1,2024-09-01 08:00:00,3466.0
1522,77,1,2024-10-01 08:00:00,3879.3
1523,77,1,2024-11-01 08:00:00,4367.3
1524,77,1,2024-12-01 08:00:00,4732.4
1525,77,1,2025-01-01 08:00:00,5288.2
1526,77,1,2025-02-01 08:00:00,5653.6
1527,77,1,2025-03-01 08:00:00,6106.7
1528,77,1,2025-04-01 08:00:00,6523.4
1529,77,1,2025-05-01 08:00:00,7048.7
1530,77,1,2025-06-01 08:00:00,7583.4
1531,77,1,2025-07-01 08:00:00,7993.6
1532,77,1,2025-08-01 08:00:00,8446.3
1533,77,1,2025-09-01 08:00:00,9010.7
1534,77,1,2025-10-01 08:00:00,9480.5
1535,77,1,2025-11-01 08:00:00,9830.9
1536,77,1,2025-12-01 08:00:00,10337.5
1537,79,1,2024-01-01 08:00:00,0.0
1538,79,1,2024-02-01 08:00:00,420.5
1539,79,1,2024-03-01 08:00:00,836.2
1540,79,1,2024-04-01 08:00:00,1121.1
1541,79,1,2024-05-01 08:00:00,1452.7
1542,79,1,2024-06-01 08:00:00,1776.0
1543,79,1,2024-07-01 08:00:00,2194.1
1544,79,1,2024-08-01 08:00:00,2620.9
1545,79,1,2024-09-01 08:00:00,3053.5
1546,79,1,2024-10-01 08:00:00,3325.9
1547,79,1,2024-11-01 08:00:00,3608.7
1548,79,1,2024-12-01 08:00:00,3967.8
1549,79,1,2025-01-01 08:00:00,4271.1
1550,79,1,2025-02-01 08:00:00,4564.9
1551,79,1,2025-03-01 08:00:00,4853.8
1552,79,1,2025-04-01 08:00:00,5252.7
1553,79,1,2025-05-01 08:00:00,5632.3
1554,79,1,2025-06-01 08:00:00,6044.5
1555,79,1,2025-07-01 08:00:00,6320.4
1556,79,1,2025-08-01 08:00:00,6729.3
1557,79,1,2025-09-01 08:00:00,7089.7
1558,79,1,2025-10-01 08:00:00,7408.1
1559,79,1,2025-11-01 08:00:00,7789.6
1560,79,1,2025-12-01 08:00:00,8191.0
1561,80,1,2024-01-01 08:00:00,0.0
1562,80,1,2024-02-01 08:00:00,276.6
1563,80,1,2024-03-01 08:00:00,541.4
1564,80,1,2024-04-01 08:00:00,858.3
1565,80,1,2024-05-01 08:00:00,1143.6
1566,80,1,2024-06-01 08:00:00,1422.0
1567,80,1,2024-07-01 08:00:00,1660.3
1568,80,1,2024-08-01 08:00:00,1929.1
1569,80,1,2024-09-01 08:00:00,2240.5
1570,80,1,2024-10-01 08:00:00,2561.8
1571,80,1,2024-11-01 08:00:00,2862.7
1572,80,1,2024-12-01 08:00:00,3158.1
1573,80,1,2025-01-01 08:00:00,3451.6
1574,80,1,2025-02-01 08:00:00,3753.8
1575,80,1,2025-03-01 08:00:00,3965.3
1576,80,1,2025-04-01 08:00:00,4222.9
1577,80,1,2025-05-01 08:00:00,4488.9
1578,80,1,2025-06-01 08:00:00,4762.8
1579,80,1,2025-07-01 08:00:00,5034.0
1580,80,1,2025-08-01 08:00:00,5363.1
1581,80,1,2025-09-01 08:00:00,5676.9
1582,80,1,2025-10-01 08:00:00,5977.1
1583,80,1,2025-11-01 08:00:00,6287.6
1584,80,1,2025-12-01 08:00:00,6583.4
1585,81,1,2024-01-01 08:00:00,0.0
1586,81,1,2024-02-01 08:00:00,561.5
1587,81,1,2024-03-01 08:00:00,961.4
1588,81,1,2024-04-01 08:00:00,1492.4
1589,81,1,2024-05-01 08:00:00,1868.0
1590,81,1,2024-06-01 08:00:00,2357.7
1591,81,1,2024-07-01 08:00:00,2780.1
1592,81,1,2024-08-01 08:00:00,3306.4
1593,81,1,2024-09-01 08:00:00,3867.9
1594,81,1,2024-10-01 08:00:00,4222.0
1595,81,1,2024-11-01 08:00:00,4610.8
1596,81,1,2024-12-01 08:00:00,5170.0
1597,81,1,2025-01-01 08:00:00,5588.0
1598,81,1,2025-02-01 08:00:00,6120.4
1599,81,1,2025-03-01 08:00:00,6618.5
1600,81,1,2025-04-01 08:00:00,7153.2
1601,81,1,2025-05-01 08:00:00,7511.0
1602,81,1,2025-06-01 08:00:00,8044.5
1603,81,1,2025-07-01 08:00:00,8611.8
1604,81,1,2025-08-01 08:00:00,9060.0
1605,81,1,2025-09-01 08:00:00,9587.6
1606,81,1,2025-10-01 08:00:00,10000.5
1607,81,1,2025-11-01 08:00:00,10595.0
1608,81,1,2025-12-01 08:00:00,10992.6
1609,83,1,2024-01-01 08:00:00,0.0
1610,83,1,2024-02-01 08:00:00,417.2
1611,83,1,2024-03-01 08:00:00,747.8
1612,83,1,2024-04-01 08:00:00,1047.3
1613,83,1,2024-05-01 08:00:00,1319.1
1614,83,1,2024-06-01 08:00:00,1722.9
1615,83,1,2024-07-01 08:00:00,1983.1
1616,83,1,2024-08-01 08:00:00,2348.5
1617,83,1,2024-09-01 08:00:00,2708.3
1618,83,1,2024-10-01 08:00:00,3082.6
1619,83,1,2024-11-01 08:00:00,3454.4
1620,83,1,2024-12-01 08:00:00,3839.0
1621,83,1,2025-01-01 08:00:00,4103.8
1622,83,1,2025-02-01 08:00:00,4433.8
1623,83,1,2025-03-01 08:00:00,4679.4
1624,83,1,2025-04-01 08:00:00,5005.2
1625,83,1,2025-05-01 08:00:00,5345.5
1626,83,1,2025-06-01 08:00:00,5702.6
1627,83,1,2025-07-01 08:00:00,6101.5
1628,83,1,2025-08-01 08:00:00,6513.1
1629,83,1,2025-09-01 08:00:00,6823.1
1630,83,1,2025-10-01 08:00:00,7185.6
1631,83,1,2025-11-01 08:00:00,7562.5
1632,83,1,2025-12-01 08:00:00,7966.6
1633,84,1,2024-01-01 08:00:00,0.0
1634,84,1,2024-02-01 08:00:00,248.5
1635,84,1,2024-03-01 08:00:00,473.8
1636,84,1,2024-04-01 08:00:00,748.9
1637,84,1,2024-05-01 08:00:00,973.7
1638,84,1,2024-06-01 08:00:00,1175.1
1639,84,1,2024-07-01 08:00:00,1461.0
1640,84,1,2024-08-01 08:00:00,1668.9
1641,84,1,2024-09-01 08:00:00,1907.4
1642,84,1,2024-10-01 08:00:00,2170.8
1643,84,1,2024-11-01 08:00:00,2446.7
1644,84,1,2024-12-01 08:00:00,2718.8
1645,84,1,2025-01-01 08:00:00,3041.7
1646,84,1,2025-02-01 08:00:00,3289.4
1647,84,1,2025-03-01 08:00:00,3483.0
1648,84,1,2025-04-01 08:00:00,3697.3
1649,84,1,2025-05-01 08:00:00,3950.4
1650,84,1,2025-06-01 08:00:00,4195.9
1651,84,1,2025-07-01 08:00:00,4498.3
1652,84,1,2025-08-01 08:00:00,4759.9
1653,84,1,2025-09-01 08:00:00,5014.0
1654,84,1,2025-10-01 08:00:00,5310.2
1655,84,1,2025-11-01 08:00:00,5607.9
1656,84,1,2025-12-01 08:00:00,5885.9
1657,85,1,2024-01-01 08:00:00,0.0
1658,85,1,2024-02-01 08:00:00,436.8
1659,85,1,2024-03-01 08:00:00,758.6
1660,85,1,2024-04-01 08:00:00,1189.1
1661,85,1,2024-05-01 08:00:00,1668.4
1662,85,1,2024-06-01 08:00:00,2094.4
1663,85,1,2024-07-01 08:00:00,2417.8
1664,85,1,2024-08-01 08:00:00,2744.3
1665,85,1,2024-09-01 08:00:00,3241.5
1666,85,1,2024-10-01 08:00:00,3595.9
1667,85,1,2024-11-01 08:00:00,4024.1
1668,85,1,2024-12-01 08:00:00,4488.6
1669,85,1,2025-01-01 08:00:00,4860.8
1670,85,1,2025-02-01 08:00:00,5332.6
1671,85,1,2025-03-01 08:00:00,5635.7
1672,85,1,2025-04-01 08:00:00,6109.8
1673,85,1,2025-05-01 08:00:00,6432.3
1674,85,1,2025-06-01 08:00:00,6809.4
1675,85,1,2025-07-01 08:00:00,7170.3
1676,85,1,2025-08-01 08:00:00,7673.8
1677,85,1,2025-09-01 08:00:00,8103.8
1678,85,1,2025-10-01 08:00:00,8581.4
1679,85,1,2025-11-01 08:00:00,9021.3
1680,85,1,2025-12-01 08:00:00,9491.8
1681,87,1,2024-01-01 08:00:00,0.0
1682,87,1,2024-02-01 08:00:00,464.9
1683,87,1,2024-03-01 08:00:00,826.9
1684,87,1,2024-04-01 08:00:00,1346.6
1685,87,1,2024-05-01 08:00:00,1847.4
1686,87,1,2024-06-01 08:00:00,2189.4
1687,87,1,2024-07-01 08:00:00,2692.0
1688,87,1,2024-08-01 08:00:00,3056.9
1689,87,1,2024-09-01 08:00:00,3526.8
1690,87,1,2024-10-01 08:00:00,4010.3
1691,87,1,2024-11-01 08:00:00,4387.7
1692,87,1,2024-12-01 08:00:00,4726.8
1693,87,1,2025-01-01 08:00:00,5212.4
1694,87,1,2025-02-01 08:00:00,5632.0
1695,87,1,2025-03-01 08:00:00,6019.5
1696,87,1,2025-04-01 08:00:00,6506.3
1697,87,1,2025-05-01 08:00:00,6874.1
1698,87,1,2025-06-01 08:00:00,7221.2
1699,87,1,2025-07-01 08:00:00,7732.1
1700,87,1,2025-08-01 08:00:00,8205.8
1701,87,1,2025-09-01 08:00:00,8669.5
1702,87,1,2025-10-01 08:00:00,9053.4
1703,87,1,2025-11-01 08:00:00,9589.3
1704,87,1,2025-12-01 08:00:00,9950.7
1705,88,1,2024-01-01 08:00:00,0.0
1706,88,1,2024-02-01 08:00:00,329.0
1707,88,1,2024-03-01 08:00:00,569.5
1708,88,1,2024-04-01 08:00:00,837.4
1709,88,1,2024-05-01 08:00:00,1126.8
1710,88,1,2024-06-01 08:00:00,1443.1
1711,88,1,2024-07-01 08:00:00,1679.7
1712,88,1,2024-08-01 08:00:00,1996.6
1713,88,1,2024-09-01 08:00:00,2274.3
1714,88,1,2024-10-01 08:00:00,2538.2
1715,88,1,2024-11-01 08:00:00,2772.6
1716,88,1,2024-12-01 08:00:00,3123.7
1717,88,1,2025-01-01 08:00:00,3446.1
1718,88,1,2025-02-01 08:00:00,3683.5
1719,88,1,2025-03-01 08:00:00,3932.4
1720,88,1,2025-04-01 08:00:00,4167.0
1721,88,1,2025-05-01 08:00:00,4458.0
1722,88,1,2025-06-01 08:00:00,4781.5
1723,88,1,2025-07-01 08:00:00,5005.2
