evento_id,activo_id,orden_id,tipo_mantenimiento,tipo_falla_id,fecha_hora_inicio,fecha_hora_fin,genero_paro_planta,descripcion
1287,71,1174.0,preventivo,14.0,2025-07-11 14:02:08.850173,2025-07-11 15:56:32.045378,False,pendiente revisión adicional
1288,71,1175.0,preventivo,14.0,2025-09-06 15:57:52.777052,2025-09-06 19:08:22.429258,False,cumplido
1289,71,1176.0,preventivo,14.0,2025-11-08 15:11:55.270760,2025-11-08 16:17:11.529044,False,cumplido
1290,63,1179.0,preventivo,,2024-02-04 16:45:31.144558,2024-02-04 20:21:18.635630,False,pendiente revisión adicional
1291,63,1181.0,preventivo,14.0,2024-04-09 14:39:24.479735,2024-04-09 17:32:55.758751,False,cumplido
1292,63,1182.0,preventivo,14.0,2024-05-09 12:11:52.529066,2024-05-09 15:40:55.242207,False,pendiente revisión adicional
1293,63,1183.0,preventivo,14.0,2024-06-02 14:10:21.750081,2024-06-02 16:04:01.470382,False,OK sin observaciones
1294,63,1186.0,preventivo,14.0,2024-09-01 15:52:46.746029,2024-09-01 20:03:29.762811,False,OK sin observaciones
1295,63,1187.0,preventivo,14.0,2024-09-29 06:24:01.852944,2024-09-29 08:54:43.022822,False,pendiente revisión adicional
1296,63,1188.0,preventivo,14.0,2024-11-04 11:43:06.852579,2024-11-04 16:26:21.430648,False,s/n
1297,63,1189.0,preventivo,14.0,2024-12-06 17:52:20.086531,2024-12-06 23:13:01.942699,False,OK sin observaciones
1298,63,1190.0,preventivo,14.0,2024-12-27 15:47:43.718075,2024-12-27 19:24:39.086300,False,s/n
1299,63,1191.0,preventivo,14.0,2025-01-27 17:16:53.832819,2025-01-27 22:37:22.846117,False,cumplido
1300,63,1192.0,preventivo,14.0,2025-03-01 13:00:50.030026,2025-03-01 15:28:07.439290,False,se realizó tarea programada
1301,63,1194.0,preventivo,14.0,2025-04-26 07:13:02.262910,2025-04-26 08:34:31.810686,False,"rutina realizada, todo en orden"
1302,63,1195.0,preventivo,14.0,2025-06-04 07:15:07.068744,2025-06-04 09:10:03.715942,False,s/n
1303,63,1196.0,preventivo,14.0,2025-06-28 13:20:03.723421,2025-06-28 16:30:05.298397,True,se realizó tarea programada
1304,63,1197.0,preventivo,14.0,2025-07-31 06:56:32.724115,2025-07-31 09:40:02.965827,False,cumplido
1305,63,1198.0,preventivo,14.0,2025-08-28 08:55:50.910898,2025-08-28 13:57:26.227328,False,"rutina realizada, todo en orden"
1306,63,1199.0,preventivo,14.0,2025-09-30 12:04:37.928944,2025-09-30 15:20:25.609078,False,pendiente revisión adicional
1307,63,1200.0,preventivo,14.0,2025-11-07 13:34:09.534990,2025-11-07 18:00:03.701996,False,OK sin observaciones
1308,63,1201.0,preventivo,14.0,2025-11-30 08:29:47.896616,2025-11-30 12:13:32.822104,True,cumplido
1309,63,1202.0,preventivo,14.0,2025-12-29 11:27:22.538173,2025-12-29 13:11:29.638434,False,s/n
1310,64,1204.0,preventivo,14.0,2024-02-27 15:21:13.189736,2024-02-27 16:52:57.875681,False,cumplido
1311,64,1206.0,preventivo,14.0,2024-05-03 10:31:43.160395,2024-05-03 11:49:50.496777,False,pendiente revisión adicional
1312,64,1208.0,preventivo,14.0,2024-07-12 15:08:03.820885,2024-07-12 16:14:53.575072,False,cumplido
1313,64,1209.0,preventivo,14.0,2024-07-28 08:56:38.314159,2024-07-28 10:16:30.189912,True,se realizó tarea programada
1314,64,1210.0,preventivo,14.0,2024-09-09 13:09:05.494346,2024-09-09 17:26:11.827874,False,"rutina realizada, todo en orden"
1315,64,1212.0,preventivo,14.0,2024-10-24 12:19:27.087607,2024-10-24 16:35:18.861724,False,tarea de rutina según plan
1316,64,1213.0,preventivo,14.0,2024-11-25 17:01:53.908273,2024-11-25 22:30:41.514986,False,se realizó tarea programada
1317,64,1214.0,preventivo,14.0,2024-12-23 10:40:06.107212,2024-12-23 12:17:14.469479,False,se realizó tarea programada
1318,64,1215.0,preventivo,14.0,2025-02-02 17:09:03.119048,2025-02-02 20:31:22.543334,False,"rutina realizada, todo en orden"
1319,64,1217.0,preventivo,14.0,2025-03-24 10:36:04.646071,2025-03-24 16:17:34.000918,False,OK sin observaciones
1320,64,1220.0,preventivo,14.0,2025-07-07 08:15:01.307305,2025-07-07 14:03:58.588664,False,OK sin observaciones
1321,64,1221.0,preventivo,14.0,2025-07-25 13:14:04.905169,2025-07-25 16:15:28.220373,False,s/n
1322,64,1223.0,preventivo,14.0,2025-09-25 08:38:18.929909,2025-09-25 12:17:45.430623,False,se realizó tarea programada
1323,64,1224.0,preventivo,14.0,2025-10-25 14:32:15.120199,2025-10-25 16:38:44.604263,False,tarea de rutina según plan
1324,64,1225.0,preventivo,14.0,2025-12-08 14:34:51.031206,2025-12-08 18:23:07.571613,False,"rutina realizada, todo en orden"
1325,66,1227.0,preventivo,14.0,2024-01-22 15:38:02.012840,2024-01-22 16:50:19.936696,False,s/n
1326,66,1228.0,preventivo,14.0,2024-02-24 13:46:11.526641,2024-02-24 16:27:50.400356,False,pendiente revisión adicional
1327,66,1230.0,preventivo,14.0,2024-05-05 12:12:03.826447,2024-05-05 15:13:06.999756,False,se realizó tarea programada
1328,66,1231.0,preventivo,14.0,2024-06-12 15:12:42.084951,2024-06-12 17:25:26.990698,True,s/n
1329,66,1234.0,preventivo,14.0,2024-09-14 16:21:29.485832,2024-09-14 21:54:48.514784,False,se realizó tarea programada
1330,66,1235.0,preventivo,14.0,2024-09-21 09:56:23.515125,2024-09-21 14:37:58.862003,False,s/n
1331,66,1236.0,preventivo,14.0,2024-11-09 10:26:13.445487,2024-11-09 12:42:15.574503,False,se realizó tarea programada
1332,66,1238.0,preventivo,14.0,2024-12-17 09:04:31.589867,2024-12-17 14:45:17.945537,False,OK sin observaciones
1333,66,1239.0,preventivo,14.0,2025-01-20 08:39:43.719757,2025-01-20 11:23:17.060054,False,OK sin observaciones
1334,66,1240.0,preventivo,14.0,2025-02-21 07:24:27.335645,2025-02-21 12:46:01.093222,False,s/n
1335,66,1241.0,preventivo,14.0,2025-03-24 08:44:03.793026,2025-03-24 13:29:57.609705,False,se realizó tarea programada
1336,66,1242.0,preventivo,14.0,2025-04-16 17:59:02.718012,2025-04-16 22:38:34.535947,False,cumplido
1337,66,1243.0,preventivo,,2025-05-23 14:08:14.438198,2025-05-23 17:00:38.037906,False,OK sin observaciones
1338,66,1244.0,preventivo,14.0,2025-06-19 11:11:27.003116,2025-06-19 16:29:10.652970,False,OK sin observaciones
1339,66,1245.0,preventivo,14.0,2025-07-29 15:35:50.820200,2025-07-29 18:50:53.001741,False,OK sin observaciones
1340,66,1246.0,preventivo,14.0,2025-08-19 11:06:02.845579,2025-08-19 15:21:38.507450,False,tarea de rutina según plan
1341,66,1247.0,preventivo,14.0,2025-09-21 16:48:33.105134,2025-09-21 20:33:39.864361,True,"rutina realizada, todo en orden"
1342,66,1249.0,preventivo,14.0,2025-11-12 15:28:50.021334,2025-11-12 17:40:58.842805,False,tarea de rutina según plan
1343,83,1253.0,preventivo,14.0,2024-03-15 14:36:20.181784,2024-03-15 15:44:02.290138,False,cumplido
1344,83,1254.0,preventivo,14.0,2024-04-15 14:17:17.123411,2024-04-15 15:59:04.978080,False,tarea de rutina según plan
1345,83,1255.0,preventivo,14.0,2024-05-13 16:52:13.296961,2024-05-13 22:15:07.028598,False,tarea de rutina según plan
1346,83,1256.0,preventivo,14.0,2024-06-15 17:10:38.629519,2024-06-15 22:18:56.167958,True,OK sin observaciones
1347,83,1258.0,preventivo,14.0,2024-08-14 15:39:18.265261,2024-08-14 21:26:17.701672,False,"rutina realizada, todo en orden"
1348,83,1259.0,preventivo,,2024-09-12 13:11:49.418105,2024-09-12 15:20:00.523652,False,s/n
1349,83,1261.0,preventivo,14.0,2024-11-26 08:38:52.435527,2024-11-26 11:24:58.250939,False,se realizó tarea programada
1350,83,1262.0,preventivo,14.0,2024-12-12 13:19:46.195767,2024-12-12 14:24:46.292996,False,"rutina realizada, todo en orden"
1351,83,1263.0,preventivo,14.0,2025-01-10 14:01:05.983973,2025-01-10 15:54:37.009547,False,tarea de rutina según plan
1352,83,1264.0,preventivo,14.0,2025-02-14 07:32:33.887276,2025-02-14 11:37:25.248729,False,pendiente revisión adicional
1353,83,1265.0,preventivo,14.0,2025-03-18 16:38:47.555420,2025-03-18 19:31:48.185450,False,tarea de rutina según plan
1354,83,1266.0,preventivo,14.0,2025-04-16 11:46:15.123975,2025-04-16 13:15:12.465366,False,tarea de rutina según plan
1355,83,1267.0,preventivo,14.0,2025-05-12 06:44:27.818041,2025-05-12 12:42:38.273860,False,pendiente revisión adicional
1356,83,1268.0,preventivo,14.0,2025-06-16 15:05:08.117661,2025-06-16 19:47:05.558120,False,se realizó tarea programada
1357,83,1269.0,preventivo,14.0,2025-07-10 15:51:36.958639,2025-07-10 19:10:32.942565,False,"rutina realizada, todo en orden"
1358,83,1270.0,preventivo,14.0,2025-08-11 15:21:57.793698,2025-08-11 17:33:59.415740,False,se realizó tarea programada
1359,83,1271.0,preventivo,14.0,2025-09-13 11:51:05.603583,2025-09-13 14:11:55.464385,False,cumplido
1360,83,1272.0,preventivo,14.0,2025-10-12 07:38:23.984365,2025-10-12 11:26:45.896999,True,tarea de rutina según plan
1361,83,1273.0,preventivo,14.0,2025-11-11 17:30:03.183012,2025-11-11 19:31:11.053775,False,cumplido
1362,83,1274.0,preventivo,14.0,2025-12-06 09:40:36.097216,2025-12-06 11:08:07.179187,False,cumplido
1363,84,1275.0,preventivo,14.0,2024-02-01 17:32:11.649910,2024-02-01 23:11:39.345296,False,OK sin observaciones
1364,84,1277.0,preventivo,14.0,2024-03-16 16:12:00.772365,2024-03-16 20:50:47.837202,False,se realizó tarea programada
1365,84,1278.0,preventivo,14.0,2024-04-10 17:30:35.920397,2024-04-10 22:45:15.274065,False,s/n
1366,84,1279.0,preventivo,14.0,2024-05-27 08:43:45.406565,2024-05-27 11:44:52.590577,False,tarea de rutina según plan
1367,84,1280.0,preventivo,14.0,2024-06-14 10:11:04.219680,2024-06-14 11:15:17.186063,False,OK sin observaciones
1368,84,1281.0,preventivo,14.0,2024-07-13 16:19:03.347994,2024-07-13 18:03:52.367157,False,se realizó tarea programada
1369,84,1282.0,preventivo,14.0,2024-08-13 13:17:29.927152,2024-08-13 19:04:27.077831,False,s/n
1370,84,1283.0,preventivo,14.0,2024-09-04 11:44:15.157987,2024-09-04 15:16:33.441023,False,OK sin observaciones
1371,84,1284.0,preventivo,14.0,2024-10-05 14:21:35.867520,2024-10-05 17:56:34.172668,True,OK sin observaciones
1372,84,1285.0,preventivo,14.0,2024-11-14 11:01:13.959395,2024-11-14 12:13:21.127334,False,tarea de rutina según plan
1373,84,1286.0,preventivo,14.0,2024-12-06 08:24:17.606514,2024-12-06 09:56:26.963689,False,s/n
1374,84,1288.0,preventivo,14.0,2025-02-20 15:36:31.473762,2025-02-20 19:45:58.775259,False,OK sin observaciones
1375,84,1289.0,preventivo,14.0,2025-03-04 06:45:08.282432,2025-03-04 08:04:46.983596,False,s/n
1376,84,1290.0,preventivo,14.0,2025-04-04 08:18:34.676752,2025-04-04 11:36:14.326997,False,"rutina realizada, todo en orden"
1377,84,1291.0,preventivo,14.0,2025-05-07 08:01:09.813331,2025-05-07 10:28:48.088372,False,"rutina realizada, todo en orden"
1378,84,1292.0,preventivo,14.0,2025-06-08 14:09:26.739934,2025-06-08 19:20:59.500824,False,s/n
1379,84,1294.0,preventivo,14.0,2025-08-01 13:22:19.106754,2025-08-01 16:27:10.655148,False,OK sin observaciones
1380,84,1295.0,preventivo,14.0,2025-08-29 06:54:27.853792,2025-08-29 12:00:21.361280,False,OK sin observaciones
1381,84,1296.0,preventivo,14.0,2025-10-04 15:47:07.610058,2025-10-04 21:29:44.752074,False,se realizó tarea programada
1382,84,1297.0,preventivo,14.0,2025-11-05 14:18:53.297501,2025-11-05 19:29:19.435276,True,tarea de rutina según plan
1383,84,1299.0,preventivo,14.0,2025-12-28 12:10:25.248351,2025-12-28 15:52:23.902745,False,pendiente revisión adicional
1384,53,1300.0,preventivo,14.0,2024-02-21 09:17:08.988787,2024-02-21 11:37:29.239739,False,cumplido
1385,53,1301.0,preventivo,14.0,2024-04-16 14:16:54.704180,2024-04-16 17:59:52.095120,False,OK sin observaciones
1386,53,1302.0,preventivo,14.0,2024-06-03 06:15:20.260492,2024-06-03 08:22:13.600513,False,pendiente revisión adicional
1387,53,1303.0,preventivo,14.0,2024-07-23 13:49:58.569508,2024-07-23 16:16:53.963102,False,cumplido
1388,53,1304.0,preventivo,14.0,2024-09-06 15:05:05.004897,2024-09-06 18:04:47.005941,True,pendiente revisión adicional
1389,53,1305.0,preventivo,14.0,2024-10-28 07:50:04.086908,2024-10-28 13:07:12.639626,False,tarea de rutina según plan
1390,53,1306.0,preventivo,14.0,2024-12-17 14:23:15.303277,2024-12-17 16:47:15.778673,False,tarea de rutina según plan
1391,53,1308.0,preventivo,14.0,2025-03-30 06:20:17.128671,2025-03-30 08:11:21.565387,False,tarea de rutina según plan
1392,53,1309.0,preventivo,14.0,2025-05-29 10:43:35.625293,2025-05-29 14:19:14.923404,False,se realizó tarea programada
1393,53,1310.0,preventivo,14.0,2025-07-17 11:50:37.044507,2025-07-17 12:51:42.636439,False,cumplido
1394,53,1311.0,preventivo,14.0,2025-09-18 07:28:35.468233,2025-09-18 09:48:14.917691,False,"rutina realizada, todo en orden"
1395,53,1312.0,preventivo,14.0,2025-10-15 10:51:25.617228,2025-10-15 12:07:54.904215,True,se realizó tarea programada
1396,15,1314.0,preventivo,,2024-01-07 13:13:39.665572,2024-01-07 17:06:57.739975,True,pendiente revisión adicional
1397,15,1315.0,preventivo,14.0,2024-01-11 11:59:09.740853,2024-01-11 13:48:24.686978,False,OK sin observaciones
1398,15,1317.0,preventivo,14.0,2024-01-27 14:20:59.440344,2024-01-27 18:17:45.866619,False,cumplido
1399,15,1318.0,preventivo,14.0,2024-01-31 12:55:02.356655,2024-01-31 14:28:29.419747,False,s/n
1400,15,1319.0,preventivo,14.0,2024-02-18 13:06:57.324528,2024-02-18 18:21:36.933787,False,pendiente revisión adicional
1401,15,1320.0,preventivo,14.0,2024-02-17 11:28:18.101814,2024-02-17 16:08:17.726908,False,se realizó tarea programada
1402,15,1322.0,preventivo,14.0,2024-03-14 06:48:57.889022,2024-03-14 09:29:12.749777,False,pendiente revisión adicional
1403,15,1323.0,preventivo,14.0,2024-03-10 09:59:58.935659,2024-03-10 12:54:48.476979,False,pendiente revisión adicional
1404,15,1324.0,preventivo,14.0,2024-03-17 08:30:37.662383,2024-03-17 11:37:27.366953,False,tarea de rutina según plan
1405,15,1325.0,preventivo,14.0,2024-03-24 10:34:04.555422,2024-03-24 13:56:53.466139,False,OK sin observaciones
1406,15,1327.0,preventivo,14.0,2024-04-21 07:12:49.342512,2024-04-21 11:24:20.637947,False,OK sin observaciones
1407,15,1328.0,preventivo,14.0,2024-04-11 08:46:14.575230,2024-04-11 13:39:30.513648,False,se realizó tarea programada
1408,15,1329.0,preventivo,14.0,2024-04-21 08:52:13.630890,2024-04-21 13:48:17.199107,False,cumplido
1409,15,1330.0,preventivo,14.0,2024-04-24 08:30:38.332845,2024-04-24 14:24:10.493573,False,cumplido
1410,15,1331.0,preventivo,14.0,2024-05-02 07:41:50.960585,2024-05-02 11:07:57.251193,False,OK sin observaciones
1411,15,1332.0,preventivo,14.0,2024-05-19 14:44:03.177292,2024-05-19 16:07:00.379771,False,s/n
1412,15,1333.0,preventivo,14.0,2024-05-16 10:11:46.197940,2024-05-16 12:53:26.881147,False,"rutina realizada, todo en orden"
1413,15,1334.0,preventivo,14.0,2024-05-23 08:33:26.849395,2024-05-23 12:33:17.009932,False,se realizó tarea programada
1414,15,1335.0,preventivo,14.0,2024-06-20 11:00:25.261927,2024-06-20 13:30:49.595243,False,pendiente revisión adicional
1415,15,1336.0,preventivo,14.0,2024-06-08 11:28:31.953777,2024-06-08 15:49:23.334449,False,s/n
1416,15,1337.0,preventivo,14.0,2024-06-14 08:35:18.713290,2024-06-14 11:04:14.590543,False,tarea de rutina según plan
1417,15,1338.0,preventivo,14.0,2024-06-23 16:24:50.272853,2024-06-23 22:13:32.318435,False,se realizó tarea programada
1418,15,1339.0,preventivo,14.0,2024-06-27 13:52:25.136261,2024-06-27 15:53:13.832983,False,"rutina realizada, todo en orden"
1419,15,1340.0,preventivo,14.0,2024-07-05 14:47:06.024345,2024-07-05 18:26:18.362188,False,pendiente revisión adicional
1420,15,1341.0,preventivo,14.0,2024-07-13 12:02:19.486318,2024-07-13 13:37:47.837465,False,OK sin observaciones
1421,15,1342.0,preventivo,14.0,2024-07-20 13:22:08.611741,2024-07-20 14:38:26.981723,False,"rutina realizada, todo en orden"
1422,15,1344.0,preventivo,14.0,2024-07-31 17:48:03.841578,2024-07-31 19:16:27.431999,False,"rutina realizada, todo en orden"
1423,15,1345.0,preventivo,14.0,2024-08-10 11:26:36.299941,2024-08-10 15:54:20.828151,False,tarea de rutina según plan
1424,15,1350.0,preventivo,14.0,2024-09-11 11:05:37.498478,2024-09-11 17:03:33.509007,False,"rutina realizada, todo en orden"
1425,15,1352.0,preventivo,14.0,2024-09-28 16:19:05.693219,2024-09-28 17:53:25.702996,False,pendiente revisión adicional
1426,15,1353.0,preventivo,14.0,2024-10-03 10:09:30.061804,2024-10-03 12:39:25.866395,False,s/n
1427,15,1354.0,preventivo,14.0,2024-10-13 17:13:28.197261,2024-10-13 18:33:57.443391,False,OK sin observaciones
1428,15,1355.0,preventivo,14.0,2024-10-19 12:04:54.513713,2024-10-19 14:47:23.229019,False,cumplido
1429,15,1356.0,preventivo,,2024-10-26 10:20:23.832925,2024-10-26 16:04:58.707038,False,cumplido
1430,15,1357.0,preventivo,14.0,2024-11-01 06:05:51.626129,2024-11-01 10:15:25.064250,False,"rutina realizada, todo en orden"
1431,15,1358.0,preventivo,14.0,2024-11-10 13:49:38.966246,2024-11-10 15:42:26.024614,False,"rutina realizada, todo en orden"
1432,15,1359.0,preventivo,14.0,2024-11-16 09:28:46.294685,2024-11-16 14:17:55.205209,False,OK sin observaciones
1433,15,1360.0,preventivo,14.0,2024-11-21 13:19:46.914427,2024-11-21 16:55:18.510044,False,"rutina realizada, todo en orden"
1434,15,1363.0,preventivo,14.0,2024-12-12 08:50:49.840051,2024-12-12 10:04:57.450039,False,"rutina realizada, todo en orden"
1435,15,1364.0,preventivo,14.0,2024-12-19 14:20:47.386399,2024-12-19 16:46:30.722390,False,"rutina realizada, todo en orden"
1436,15,1365.0,preventivo,14.0,2024-12-25 08:31:34.182306,2024-12-25 12:25:38.398111,False,tarea de rutina según plan
1437,15,1368.0,preventivo,14.0,2025-01-26 13:37:23.716824,2025-01-26 17:17:49.640827,False,s/n
1438,15,1369.0,preventivo,14.0,2025-01-23 06:41:53.270902,2025-01-23 08:19:44.623875,False,OK sin observaciones
1439,15,1371.0,preventivo,14.0,2025-02-07 13:24:18.145280,2025-02-07 17:03:56.440854,False,se realizó tarea programada
1440,15,1373.0,preventivo,14.0,2025-02-23 15:24:44.172555,2025-02-23 17:16:17.133059,True,cumplido
1441,15,1374.0,preventivo,14.0,2025-02-28 12:07:45.945005,2025-02-28 15:00:49.686698,True,tarea de rutina según plan
1442,15,1375.0,preventivo,14.0,2025-03-07 15:58:23.088994,2025-03-07 19:56:03.892999,False,"rutina realizada, todo en orden"
1443,15,1376.0,preventivo,14.0,2025-04-02 15:33:03.089658,2025-04-02 16:36:31.326522,False,tarea de rutina según plan
1444,15,1377.0,preventivo,14.0,2025-03-23 07:57:54.981789,2025-03-23 10:40:41.968650,False,tarea de rutina según plan
1445,15,1379.0,preventivo,14.0,2025-04-03 09:20:31.483292,2025-04-03 13:54:57.022203,False,OK sin observaciones
1446,15,1380.0,preventivo,14.0,2025-04-10 16:12:57.389978,2025-04-10 21:48:57.811043,False,s/n
1447,15,1381.0,preventivo,14.0,2025-04-19 17:47:57.176450,2025-04-19 21:00:25.314555,False,"rutina realizada, todo en orden"
1448,15,1382.0,preventivo,14.0,2025-04-27 10:11:19.023491,2025-04-27 13:08:59.595416,False,OK sin observaciones
1449,15,1384.0,preventivo,14.0,2025-05-09 16:38:40.961053,2025-05-09 20:51:38.099594,False,"rutina realizada, todo en orden"
1450,15,1385.0,preventivo,14.0,2025-05-15 11:27:34.781791,2025-05-15 13:39:32.389207,False,se realizó tarea programada
1451,15,1386.0,preventivo,14.0,2025-05-25 12:16:47.995937,2025-05-25 15:28:16.216526,False,se realizó tarea programada
1452,15,1387.0,preventivo,14.0,2025-06-07 13:55:13.878570,2025-06-07 18:42:07.703745,False,pendiente revisión adicional
1453,15,1388.0,preventivo,14.0,2025-06-05 15:02:43.510459,2025-06-05 17:16:30.320308,False,OK sin observaciones
1454,15,1389.0,preventivo,14.0,2025-06-15 09:59:12.921678,2025-06-15 14:51:37.544337,False,se realizó tarea programada
1455,15,1390.0,preventivo,14.0,2025-06-22 06:53:14.248136,2025-06-22 10:13:51.545294,False,OK sin observaciones
1456,15,1391.0,preventivo,14.0,2025-06-27 08:21:06.952556,2025-06-27 10:14:44.081323,False,se realizó tarea programada
1457,15,1392.0,preventivo,14.0,2025-07-25 17:03:11.635061,2025-07-25 19:20:14.880007,False,"rutina realizada, todo en orden"
1458,15,1393.0,preventivo,14.0,2025-07-11 10:51:29.642642,2025-07-11 15:57:17.306675,False,tarea de rutina según plan
1459,15,1394.0,preventivo,14.0,2025-07-17 08:05:50.224995,2025-07-17 10:22:25.777545,False,s/n
1460,15,1395.0,preventivo,14.0,2025-07-26 06:38:00.242050,2025-07-26 12:06:06.308912,False,s/n
1461,15,1396.0,preventivo,14.0,2025-08-05 13:01:03.314867,2025-08-05 15:06:24.517199,False,s/n
1462,15,1397.0,preventivo,14.0,2025-08-09 13:21:40.085457,2025-08-09 18:52:57.678115,False,"rutina realizada, todo en orden"
1463,15,1398.0,preventivo,14.0,2025-08-15 15:14:25.420537,2025-08-15 17:00:27.731378,False,"rutina realizada, todo en orden"
1464,15,1399.0,preventivo,14.0,2025-08-23 12:56:04.969618,2025-08-23 14:16:57.405443,False,pendiente revisión adicional
1465,15,1400.0,preventivo,14.0,2025-08-27 13:15:13.273885,2025-08-27 16:09:58.579866,False,"rutina realizada, todo en orden"
1466,15,1401.0,preventivo,14.0,2025-09-04 11:15:58.697360,2025-09-04 16:52:50.623001,False,tarea de rutina según plan
1467,15,1403.0,preventivo,14.0,2025-09-17 14:24:13.087749,2025-09-17 19:22:29.479620,False,pendiente revisión adicional
1468,15,1404.0,preventivo,14.0,2025-09-30 13:47:17.374719,2025-09-30 18:18:52.007821,False,tarea de rutina según plan
1469,15,1405.0,preventivo,14.0,2025-10-05 11:09:31.030135,2025-10-05 17:06:31.178102,False,s/n
1470,15,1407.0,preventivo,14.0,2025-10-19 15:12:09.106538,2025-10-19 19:20:41.678083,True,s/n
1471,15,1408.0,preventivo,14.0,2025-10-25 09:30:47.655142,2025-10-25 12:28:25.224332,False,OK sin observaciones
1472,15,1409.0,preventivo,14.0,2025-10-29 13:18:35.456333,2025-10-29 15:02:25.295656,False,s/n
1473,15,1410.0,preventivo,14.0,2025-11-09 14:22:29.412077,2025-11-09 15:53:29.784907,True,"rutina realizada, todo en orden"
1474,15,1411.0,preventivo,14.0,2025-11-15 08:00:19.452093,2025-11-15 12:09:46.352321,False,pendiente revisión adicional
1475,15,1412.0,preventivo,14.0,2025-11-21 10:41:45.163542,2025-11-21 15:16:28.651155,False,cumplido
1476,15,1414.0,preventivo,14.0,2025-12-07 16:27:19.266439,2025-12-07 20:02:07.138122,False,tarea de rutina según plan
1477,15,1415.0,preventivo,14.0,2025-12-19 11:45:49.456813,2025-12-19 16:31:02.682251,False,se realizó tarea programada
1478,15,1416.0,preventivo,14.0,2025-12-21 07:49:16.059391,2025-12-21 10:45:42.519723,False,s/n
1479,15,1417.0,preventivo,14.0,2025-12-25 06:26:20.503684,2025-12-25 11:55:38.203517,False,se realizó tarea programada
1480,35,1419.0,preventivo,14.0,2024-01-08 17:46:05.777117,2024-01-08 18:52:51.325113,False,pendiente revisión adicional
1481,35,1420.0,preventivo,14.0,2024-01-14 11:35:43.803192,2024-01-14 17:33:55.973569,False,OK sin observaciones
1482,35,1422.0,preventivo,14.0,2024-02-09 09:59:27.706920,2024-02-09 13:11:17.007384,False,se realizó tarea programada
1483,35,1423.0,preventivo,14.0,2024-02-02 17:09:52.717123,2024-02-02 21:19:12.496975,False,tarea de rutina según plan
1484,35,1424.0,preventivo,14.0,2024-02-08 07:23:26.102522,2024-02-08 11:39:38.954211,False,pendiente revisión adicional
1485,35,1425.0,preventivo,14.0,2024-02-16 07:45:12.724224,2024-02-16 10:02:04.426946,False,se realizó tarea programada
1486,35,1426.0,preventivo,14.0,2024-02-26 16:53:29.381749,2024-02-26 20:29:24.644198,False,tarea de rutina según plan
1487,35,1427.0,preventivo,14.0,2024-03-01 15:33:33.018509,2024-03-01 16:50:09.644027,False,cumplido
1488,35,1428.0,preventivo,14.0,2024-03-09 10:07:07.389245,2024-03-09 16:02:47.096992,False,cumplido
1489,35,1429.0,preventivo,,2024-03-16 06:47:46.703648,2024-03-16 08:54:33.621089,False,cumplido
1490,35,1430.0,preventivo,14.0,2024-03-25 17:06:41.724617,2024-03-25 18:58:21.657815,False,pendiente revisión adicional
1491,35,1431.0,preventivo,14.0,2024-04-01 17:38:13.805867,2024-04-01 22:27:50.040199,False,tarea de rutina según plan
1492,35,1433.0,preventivo,14.0,2024-04-13 14:22:19.941383,2024-04-13 18:00:48.420581,False,s/n
1493,35,1434.0,preventivo,14.0,2024-04-18 06:37:39.577114,2024-04-18 12:09:03.161520,True,pendiente revisión adicional
1494,35,1435.0,preventivo,14.0,2024-04-26 11:37:32.065947,2024-04-26 14:55:10.449046,False,s/n
1495,35,1436.0,preventivo,14.0,2024-05-02 06:33:30.217374,2024-05-02 08:16:28.607294,False,s/n
1496,35,1437.0,preventivo,14.0,2024-05-10 11:20:43.404025,2024-05-10 17:03:48.834721,False,s/n
1497,35,1438.0,preventivo,14.0,2024-06-03 17:28:37.759170,2024-06-03 19:51:28.276804,False,cumplido
1498,35,1439.0,preventivo,14.0,2024-06-08 10:04:14.171085,2024-06-08 14:32:17.265820,False,s/n
1499,35,1440.0,preventivo,14.0,2024-06-02 17:59:57.721522,2024-06-02 19:12:01.904172,False,se realizó tarea programada
1500,35,1441.0,preventivo,14.0,2024-06-14 11:23:04.845224,2024-06-14 15:43:37.492385,False,tarea de rutina según plan
1501,35,1442.0,preventivo,14.0,2024-06-17 16:58:11.723286,2024-06-17 20:27:44.931458,False,se realizó tarea programada
1502,35,1443.0,preventivo,14.0,2024-06-23 12:23:51.819962,2024-06-23 15:44:11.586001,False,cumplido
1503,35,1444.0,preventivo,14.0,2024-06-29 10:45:52.486584,2024-06-29 12:40:03.688330,False,se realizó tarea programada
1504,35,1445.0,preventivo,14.0,2024-07-05 13:40:33.670998,2024-07-05 18:07:42.907391,False,OK sin observaciones
1505,35,1446.0,preventivo,14.0,2024-07-13 14:42:52.610780,2024-07-13 18:48:58.547026,False,se realizó tarea programada
1506,35,1448.0,preventivo,14.0,2024-07-25 07:52:13.445146,2024-07-25 13:28:45.948839,False,pendiente revisión adicional
1507,35,1449.0,preventivo,14.0,2024-08-03 08:34:49.688381,2024-08-03 11:43:20.360514,False,s/n
1508,35,1451.0,preventivo,14.0,2024-08-19 13:27:38.055857,2024-08-19 19:24:29.823435,False,pendiente revisión adicional
1509,35,1452.0,preventivo,14.0,2024-08-23 16:47:35.147367,2024-08-23 18:44:55.919242,True,"rutina realizada, todo en orden"
